x,y,cat_id
-4.791357971715982,-0.7784809735479294,1
-4.770503948097092,-0.7528843320425591,1
-4.7499548067059845,-0.7268530219757317,1
-4.729715643181638,-0.7003934984180367,1
-4.709791476296788,-0.6735123226255899,1
-4.690187246713405,-0.6462161604130126,1
-4.670907815757541,-0.6185117805004898,1
-4.651957964213857,-0.5904060528353123,1
-4.633342391140101,-0.5619059468883041,1
-4.615065712701882,-0.5330185299255867,1
-4.597132461027979,-0.5037509652560814,1
-4.579547083086492,-0.474110510455203,1
-4.562313939582112,-0.44410451556517216,1
-4.545437303874787,-0.4137404212724034,1
-4.528921360920039,-0.3830257570624074,1
-4.51277020623121,-0.35196813935269233,1
-4.496987844863876,-0.3205752696040802,1
-4.481578190422711,-0.2888549324109584,1
-4.466545064091012,-0.25681499357090765,1
-4.451892193683143,-0.22446339813419014,1
-4.437623212720147,-0.1918081684335946,1
-4.4237416595287185,-0.15885740209510502,1
-4.410250976363803,-0.1256192700299148,1
-4.397154508555,-0.09210201440824761,1
-4.384455503677019,-0.05831394661552647,1
-4.372157110744361,-0.02426344519136947,1
-4.360262379430452,0.0100410462480649,1
-4.3487742593114,0.044591021103868034,1
-4.337695599134586,0.0793779119037934,1
-4.327029146112242,0.11439309242675422,1
-4.316777545240223,0.14962787984190662,1
-4.306943338642116,0.18507353686175332,1
-4.2975289649388575,0.22072127390875895,1
-4.288536758644028,0.25656225129493127,1
-4.279968949584947,0.29258758141382857,1
-4.271827662349741,0.3287883309444499,1
-4.264114915760501,0.3651555230664534,1
-4.2568326223726665,0.4016801396861793,1
-4.249982588000765,0.4383531236728899,1
-4.243566511270616,0.4751653811046974,1
-4.2375859831981195,0.5121077835236143,1
-4.232042486794724,0.549171170199168,1
-4.226937396699683,0.5863463504000181,1
-4.222271978839178,0.6236241056730067,1
-4.2180473901124,0.6609951921290997,1
-4.2142646781046755,0.6984503427356163,1
-4.210924780827691,0.735980269614209,1
-4.20802852648689,0.7735756663440094,1
-4.205576633276099,0.8112272102693723,1
-4.203569709199438,0.8489255648116469,1
-4.2020082519205495,0.8866613817843922,1
-4.200892648639191,0.9244253037114902,1
-4.200223175995221,0.9622079661475413,1
-4.9,4.2,1
-4.900448569786444,4.2284116947883295,1
-4.9017938320016565,4.256795068181407,1
-4.904034445659005,4.285121827015361,1
-4.907168177266068,4.313363734560946,1
-4.911191903051028,4.341492638670526,1
-4.916101612076518,4.369480499840746,1
-4.921892410237803,4.397299419162922,1
-4.9285585251413435,4.424921666133278,1
-4.936093311858828,4.452319706295313,1
-4.944489259550995,4.479466228686752,1
-4.953737998954592,4.506334173063702,1
-4.963830310725043,4.532896756874893,1
-4.974756134626491,4.559127501959107,1
-4.986504579560059,4.585000260939189,1
-4.999063934420338,4.610489243286315,1
-5.012421679769266,4.635569041028555,1
-5.0265645003157795,4.660214654078095,1
-5.0414782981887845,4.68440151515186,1
-5.057148206990221,4.708105514260726,1
-5.073558606614213,4.731303022742876,1
-5.090693138817526,4.753970916817361,1
-5.1085347235258265,4.776086600634397,1
-5.127065575859461,4.797628028799388,1
-5.146267223861824,4.818573728348266,1
-5.166120526912595,4.8389028201521995,1
-5.186605694807529,4.858595039730369,1
-5.207702307485766,4.8776307574500395,1
-5.229389335384985,4.895990998093805,1
-5.251645160404135,4.913657459774501,1
-5.274447597452824,4.930612532178919,1
-5.2977739165659035,4.946839314122153,1
-5.321600865561189,4.962321630395069,1
-5.34590469321774,4.977044047888102,1
-5.3706611729516,4.990991890975314,1
-5.395845626965372,5.004151256143387,1
-5.421432950847594,5.016509025850933,1
